Time_Index,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0,0.043,0.0,0.035,0.022,0.0,0.004,0.054,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.135,0.339,0.097,0.298,0.205,0.099,0.095,0.357,0.273,0.049,0.211,0.214,0.209,0.204,0.195,0.186,0.144,0.189,0.089,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,0.433,0.542,0.378,0.494,0.409,0.411,0.309,0.538,0.459,0.39,0.524,0.533,0.525,0.524,0.518,0.512,0.486,0.511,0.472,0.425,0.191,0.249,0.243,0.0,0.265,0.0,0.143,0.0,0.221,0.0
443,0.606,0.644,0.55,0.59,0.526,0.612,0.448,0.648,0.576,0.594,0.713,0.723,0.712,0.718,0.705,0.711,0.687,0.695,0.68,0.6,0.492,0.481,0.537,0.015,0.546,0.0,0.413,0.0,0.434,0.0
444,0.685,0.679,0.619,0.628,0.565,0.712,0.524,0.7,0.618,0.695,0.817,0.826,0.815,0.823,0.809,0.819,0.8,0.797,0.802,0.705,0.681,0.625,0.708,0.097,0.709,0.045,0.612,0.049,0.584,0.024
445,0.709,0.695,0.651,0.651,0.596,0.741,0.545,0.72,0.636,0.742,0.843,0.857,0.843,0.852,0.837,0.852,0.835,0.819,0.847,0.729,0.784,0.62,0.788,0.22,0.783,0.205,0.737,0.108,0.669,0.119
446,0.723,0.688,0.665,0.649,0.603,0.763,0.574,0.72,0.637,0.773,0.846,0.864,0.844,0.858,0.841,0.858,0.841,0.815,0.859,0.723,0.802,0.572,0.8,0.286,0.815,0.32,0.76,0.174,0.704,0.194
447,0.72,0.672,0.665,0.63,0.598,0.765,0.578,0.708,0.626,0.762,0.845,0.86,0.843,0.856,0.838,0.855,0.84,0.817,0.857,0.723,0.805,0.643,0.787,0.333,0.798,0.337,0.737,0.233,0.688,0.276
448,0.698,0.608,0.645,0.575,0.572,0.739,0.566,0.653,0.587,0.738,0.832,0.843,0.83,0.841,0.822,0.842,0.824,0.798,0.843,0.707,0.816,0.637,0.783,0.334,0.764,0.327,0.701,0.255,0.661,0.322
449,0.625,0.474,0.579,0.445,0.468,0.677,0.479,0.52,0.476,0.665,0.761,0.771,0.758,0.774,0.754,0.78,0.767,0.732,0.788,0.655,0.814,0.558,0.762,0.322,0.727,0.329,0.639,0.274,0.605,0.331
450,0.456,0.249,0.419,0.218,0.258,0.524,0.319,0.275,0.272,0.506,0.61,0.619,0.605,0.626,0.603,0.636,0.628,0.583,0.651,0.519,0.741,0.386,0.662,0.283,0.619,0.246,0.609,0.191,0.505,0.279
451,0.189,0.024,0.141,0.005,0.012,0.258,0.067,0.016,0.028,0.243,0.359,0.365,0.353,0.379,0.352,0.395,0.388,0.329,0.421,0.269,0.571,0.235,0.499,0.198,0.475,0.175,0.472,0.143,0.328,0.211
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.04,0.228,0.06,0.193,0.126,0.242,0.073,0.102,0.194
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.01,0.0,0.009,0.0,0.017,0.0,0.012,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.058,0.0,0.052,0.03,0.0,0.003,0.06,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.022,0.327,0.023,0.288,0.181,0.006,0.067,0.327,0.253,0.009,0.026,0.0,0.063,0.004,0.052,0.0,0.0,0.051,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0.323,0.528,0.278,0.45,0.355,0.32,0.276,0.51,0.435,0.351,0.301,0.308,0.377,0.326,0.377,0.352,0.349,0.382,0.371,0.363,0.147,0.157,0.175,0.0,0.173,0.0,0.086,0.0,0.119,0.0
467,0.487,0.633,0.451,0.553,0.484,0.496,0.423,0.605,0.552,0.497,0.489,0.513,0.551,0.51,0.555,0.52,0.496,0.555,0.553,0.539,0.439,0.384,0.442,0.121,0.429,0.004,0.321,0.001,0.354,0.0
468,0.598,0.676,0.564,0.612,0.552,0.627,0.515,0.646,0.596,0.583,0.568,0.599,0.632,0.596,0.627,0.592,0.577,0.629,0.665,0.62,0.637,0.586,0.617,0.369,0.578,0.272,0.484,0.23,0.544,0.215
469,0.645,0.684,0.61,0.616,0.579,0.675,0.576,0.648,0.611,0.65,0.595,0.619,0.649,0.616,0.658,0.612,0.618,0.665,0.707,0.653,0.761,0.701,0.734,0.476,0.669,0.449,0.589,0.419,0.669,0.361
470,0.668,0.606,0.629,0.543,0.545,0.691,0.592,0.566,0.578,0.707,0.595,0.622,0.655,0.623,0.662,0.631,0.652,0.666,0.722,0.667,0.791,0.719,0.765,0.512,0.727,0.529,0.617,0.516,0.717,0.435
471,0.687,0.652,0.65,0.583,0.571,0.709,0.606,0.596,0.59,0.75,0.582,0.609,0.653,0.62,0.666,0.634,0.681,0.676,0.775,0.678,0.8,0.732,0.784,0.517,0.747,0.559,0.63,0.518,0.73,0.426
472,0.658,0.587,0.629,0.52,0.52,0.683,0.582,0.521,0.528,0.729,0.559,0.584,0.65,0.609,0.669,0.632,0.698,0.672,0.787,0.679,0.793,0.727,0.767,0.474,0.722,0.518,0.613,0.489,0.698,0.417
473,0.558,0.457,0.528,0.39,0.411,0.608,0.496,0.391,0.404,0.664,0.53,0.542,0.594,0.576,0.605,0.591,0.646,0.595,0.727,0.615,0.739,0.643,0.699,0.425,0.675,0.481,0.586,0.461,0.643,0.401
474,0.376,0.231,0.36,0.172,0.218,0.446,0.315,0.2,0.22,0.506,0.431,0.435,0.451,0.461,0.463,0.491,0.52,0.46,0.586,0.475,0.612,0.453,0.574,0.423,0.54,0.45,0.513,0.44,0.537,0.361
475,0.134,0.011,0.108,0.003,0.005,0.161,0.047,0.006,0.01,0.212,0.207,0.213,0.21,0.24,0.212,0.274,0.283,0.194,0.348,0.215,0.437,0.271,0.348,0.31,0.334,0.347,0.389,0.363,0.329,0.268
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.059,0.128,0.121,0.105,0.158,0.173,0.175,0.109,0.104
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.001,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.024,0.0,0.014,0.011,0.0,0.002,0.026,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0.098,0.269,0.136,0.204,0.208,0.024,0.16,0.237,0.239,0.016,0.161,0.153,0.17,0.134,0.158,0.091,0.052,0.172,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.434,0.46,0.447,0.377,0.425,0.365,0.439,0.425,0.457,0.365,0.489,0.488,0.494,0.479,0.491,0.464,0.454,0.493,0.421,0.484,0.131,0.104,0.119,0.0,0.109,0.0,0.045,0.0,0.066,0.0
491,0.618,0.577,0.629,0.484,0.557,0.567,0.604,0.539,0.591,0.574,0.695,0.694,0.696,0.688,0.693,0.678,0.667,0.693,0.646,0.68,0.446,0.32,0.411,0.002,0.413,0.0,0.299,0.0,0.323,0.0
492,0.722,0.629,0.724,0.54,0.624,0.709,0.694,0.598,0.654,0.717,0.817,0.822,0.813,0.816,0.811,0.812,0.8,0.808,0.786,0.801,0.637,0.509,0.592,0.18,0.607,0.065,0.55,0.094,0.548,0.012
493,0.77,0.645,0.772,0.553,0.656,0.8,0.755,0.613,0.67,0.8,0.863,0.871,0.859,0.866,0.857,0.864,0.857,0.851,0.856,0.846,0.767,0.66,0.709,0.323,0.709,0.285,0.68,0.275,0.634,0.185
494,0.783,0.639,0.794,0.54,0.651,0.829,0.778,0.6,0.661,0.831,0.865,0.877,0.861,0.873,0.859,0.872,0.865,0.854,0.873,0.852,0.824,0.726,0.778,0.462,0.754,0.45,0.739,0.444,0.673,0.405
495,0.775,0.61,0.789,0.508,0.63,0.843,0.772,0.57,0.623,0.828,0.861,0.872,0.859,0.868,0.856,0.868,0.863,0.85,0.871,0.847,0.838,0.715,0.79,0.515,0.767,0.512,0.775,0.526,0.691,0.444
496,0.74,0.534,0.732,0.434,0.58,0.814,0.732,0.5,0.547,0.787,0.84,0.849,0.836,0.846,0.834,0.846,0.844,0.825,0.85,0.828,0.831,0.652,0.769,0.525,0.756,0.53,0.786,0.498,0.662,0.418
497,0.622,0.405,0.594,0.322,0.453,0.702,0.622,0.376,0.432,0.678,0.749,0.754,0.744,0.755,0.743,0.759,0.758,0.733,0.771,0.734,0.807,0.587,0.705,0.499,0.697,0.512,0.763,0.501,0.592,0.447
498,0.427,0.227,0.39,0.17,0.262,0.518,0.41,0.216,0.264,0.493,0.581,0.582,0.577,0.589,0.576,0.597,0.6,0.564,0.617,0.563,0.709,0.392,0.588,0.426,0.542,0.437,0.668,0.446,0.492,0.337
499,0.142,0.012,0.111,0.001,0.003,0.201,0.049,0.006,0.01,0.165,0.306,0.301,0.301,0.317,0.302,0.333,0.341,0.286,0.364,0.289,0.539,0.237,0.407,0.33,0.369,0.35,0.499,0.329,0.336,0.248
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.062,0.204,0.079,0.167,0.099,0.239,0.093,0.113,0.059
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.0,0.014,0.0,0.014,0.006,0.0,0.0,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0.059,0.27,0.076,0.27,0.193,0.002,0.066,0.292,0.249,0.002,0.074,0.019,0.092,0.021,0.084,0.0,0.007,0.081,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.424,0.502,0.42,0.501,0.445,0.403,0.376,0.507,0.48,0.375,0.455,0.456,0.455,0.448,0.452,0.437,0.426,0.454,0.399,0.459,0.1,0.146,0.129,0.0,0.136,0.0,0.042,0.0,0.065,0.0
515,0.601,0.586,0.577,0.578,0.543,0.614,0.524,0.585,0.58,0.605,0.645,0.653,0.644,0.647,0.642,0.64,0.63,0.641,0.622,0.643,0.434,0.425,0.462,0.03,0.467,0.001,0.359,0.0,0.341,0.0
516,0.697,0.639,0.663,0.629,0.599,0.725,0.604,0.634,0.635,0.706,0.751,0.755,0.749,0.75,0.746,0.746,0.739,0.743,0.733,0.746,0.616,0.607,0.638,0.311,0.643,0.31,0.581,0.347,0.568,0.294
517,0.737,0.653,0.691,0.639,0.608,0.776,0.626,0.644,0.645,0.747,0.795,0.803,0.793,0.8,0.791,0.8,0.793,0.788,0.792,0.789,0.709,0.699,0.729,0.436,0.734,0.47,0.689,0.52,0.69,0.463
518,0.746,0.648,0.694,0.632,0.596,0.79,0.621,0.635,0.638,0.751,0.798,0.811,0.796,0.808,0.794,0.811,0.803,0.792,0.808,0.791,0.754,0.739,0.77,0.478,0.775,0.539,0.74,0.592,0.752,0.533
519,0.74,0.623,0.68,0.598,0.582,0.773,0.623,0.61,0.615,0.77,0.791,0.805,0.791,0.804,0.789,0.808,0.8,0.784,0.811,0.78,0.767,0.748,0.783,0.484,0.785,0.514,0.755,0.592,0.769,0.455
520,0.691,0.545,0.639,0.519,0.53,0.723,0.584,0.546,0.554,0.731,0.755,0.767,0.754,0.767,0.751,0.773,0.767,0.744,0.779,0.741,0.759,0.715,0.767,0.488,0.768,0.434,0.74,0.481,0.742,0.368
521,0.581,0.4,0.535,0.366,0.396,0.616,0.479,0.397,0.41,0.633,0.663,0.672,0.66,0.674,0.659,0.68,0.68,0.65,0.691,0.652,0.737,0.639,0.722,0.459,0.716,0.381,0.707,0.45,0.676,0.275
522,0.384,0.168,0.342,0.12,0.167,0.446,0.28,0.143,0.177,0.445,0.497,0.498,0.493,0.506,0.493,0.517,0.522,0.481,0.534,0.486,0.631,0.514,0.6,0.356,0.587,0.362,0.599,0.391,0.543,0.23
523,0.095,0.006,0.063,0.0,0.001,0.09,0.026,0.0,0.001,0.086,0.224,0.213,0.219,0.23,0.22,0.248,0.261,0.205,0.278,0.213,0.467,0.294,0.4,0.264,0.376,0.257,0.432,0.292,0.316,0.141
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.035,0.136,0.053,0.11,0.072,0.143,0.107,0.078,0.04
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.005,0.0,0.003,0.002,0.0,0.0,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0.038,0.257,0.046,0.23,0.158,0.0,0.052,0.269,0.195,0.0,0.012,0.0,0.022,0.0,0.019,0.0,0.0,0.024,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.353,0.498,0.335,0.473,0.431,0.216,0.331,0.496,0.442,0.132,0.393,0.364,0.405,0.366,0.397,0.353,0.336,0.4,0.218,0.375,0.031,0.001,0.054,0.0,0.06,0.0,0.014,0.0,0.016,0.0
539,0.567,0.629,0.528,0.609,0.588,0.425,0.54,0.61,0.596,0.356,0.563,0.538,0.587,0.553,0.575,0.539,0.518,0.562,0.366,0.558,0.27,0.28,0.325,0.045,0.346,0.0,0.252,0.0,0.312,0.0
540,0.687,0.693,0.631,0.676,0.678,0.54,0.657,0.666,0.665,0.526,0.644,0.598,0.681,0.641,0.666,0.612,0.602,0.639,0.483,0.635,0.45,0.477,0.515,0.38,0.539,0.304,0.484,0.313,0.539,0.289
541,0.751,0.704,0.691,0.696,0.723,0.627,0.735,0.692,0.703,0.622,0.629,0.659,0.686,0.676,0.678,0.605,0.61,0.6,0.607,0.549,0.545,0.574,0.637,0.494,0.658,0.508,0.605,0.505,0.672,0.482
542,0.744,0.711,0.702,0.707,0.736,0.635,0.747,0.695,0.702,0.645,0.641,0.641,0.685,0.672,0.681,0.68,0.696,0.643,0.666,0.689,0.497,0.677,0.661,0.659,0.69,0.627,0.645,0.631,0.747,0.614
543,0.746,0.667,0.706,0.657,0.689,0.635,0.732,0.662,0.678,0.686,0.594,0.649,0.67,0.676,0.67,0.65,0.669,0.587,0.735,0.516,0.552,0.757,0.693,0.657,0.74,0.673,0.695,0.687,0.745,0.667
544,0.687,0.569,0.646,0.561,0.599,0.616,0.672,0.57,0.587,0.671,0.559,0.614,0.632,0.657,0.639,0.636,0.654,0.585,0.763,0.513,0.54,0.759,0.654,0.667,0.714,0.68,0.689,0.691,0.722,0.686
545,0.519,0.388,0.476,0.369,0.412,0.494,0.495,0.383,0.389,0.557,0.562,0.523,0.581,0.574,0.574,0.577,0.597,0.561,0.648,0.526,0.381,0.666,0.535,0.671,0.575,0.69,0.553,0.691,0.617,0.702
